15.55	-48.30	-30.36
15.25	-47.85	-30.80
15.10	-47.55	-31.10
14.95	-47.40	-31.40
14.65	-47.25	-31.85
14.36	-47.10	-32.30
14.06	-47.25	-32.45
13.91	-47.25	-32.60
13.76	-47.25	-32.75
13.76	-47.10	-33.20
13.76	-46.95	-33.50
13.76	-46.95	-33.80
13.61	-46.06	-34.24
13.46	-45.46	-34.54
13.31	-45.01	-34.69
13.31	-44.56	-35.59
13.31	-44.11	-36.19
13.31	-43.81	-36.64
13.31	-43.52	-36.94
13.31	-43.22	-37.09
12.71	-42.92	-28.41
12.26	-42.77	-31.55
11.81	-42.62	-33.80
11.51	-42.47	-35.59
11.36	-42.47	-36.94
11.22	-42.47	-37.83
10.77	-41.42	-40.08
10.47	-40.67	-41.72
10.17	-40.08	-42.92
9.72	-38.88	-44.11
9.42	-37.98	-45.01
9.27	-37.23	-45.61
9.12	-36.64	-46.51
8.97	-36.19	-47.10
8.82	-35.74	-47.55
8.67	-35.44	-47.85
8.67	-35.29	-48.15
8.67	-35.14	-48.30
8.52	-33.80	-48.90
8.37	-32.75	-49.35
8.22	-31.40	-49.95
8.08	-30.36	-50.39
8.08	-29.61	-50.84
8.22	-28.56	-51.29
8.37	-27.81	-51.59
8.37	-27.22	-51.74
8.37	-26.77	-51.89
8.37	-26.47	-52.04
8.37	-26.32	-52.19
8.22	-24.82	-52.94
8.08	-23.63	-53.53
7.93	-22.73	-53.98
7.33	-21.53	-54.43
6.88	-20.64	-54.73
6.58	-20.04	-54.88
6.73	-18.69	-55.03
6.88	-17.65	-55.18
7.03	-16.90	-55.18
7.18	-16.30	-55.18
7.18	-15.85	-55.18
7.18	-15.55	-55.18
6.43	-14.21	-55.78
5.83	-13.16	-56.23
5.08	-11.66	-56.23
4.49	-10.62	-56.23
4.04	-9.87	-56.23
3.59	-8.82	-56.23
3.29	-7.93	-56.23
2.99	-7.33	-56.23
2.84	-6.88	-56.23
2.69	-6.58	-56.23
2.54	-6.28	-56.23
1.79	-3.89	-56.23
1.20	-2.09	-56.23
0.75	-0.75	-56.23
0.45	1.20	-56.08
0.30	2.69	-55.93
0.15	3.74	-55.93
-0.30	5.53	-55.18
-0.60	6.88	-54.58
-0.90	7.93	-54.13
-0.90	9.12	-53.53
-0.90	10.02	-53.09
-0.90	10.77	-52.64
-0.90	11.22	-52.34
-0.90	11.66	-52.19
-0.90	11.96	-52.04
-1.35	13.46	-51.14
-1.64	14.65	-50.54
-2.09	15.85	-49.35
-2.39	16.75	-48.45
-2.69	17.35	-47.70
-2.39	18.54	-46.95
-2.24	19.44	-46.36
-2.09	20.19	-45.91
-1.94	20.79	-45.61
-1.94	21.23	-45.46
-1.94	21.53	-45.31
-2.39	22.73	-43.81
-2.69	23.63	-42.77
-2.84	24.37	-42.02
-2.84	24.97	-40.97
-2.84	25.42	-40.23
-2.84	25.72	-39.63
-2.24	26.77	-38.88
-1.79	27.51	-38.28
-1.50	28.11	-37.83
-1.20	28.56	-37.53
-1.05	28.86	-37.23
-1.05	29.16	-37.09
-1.05	29.91	-36.04
-1.05	30.51	-35.29
-1.20	31.40	-34.24
-1.20	32.00	-33.35
-1.20	32.45	-32.75
-1.05	32.90	-31.70
-0.90	33.20	-30.95
-0.75	33.35	-30.36
-0.75	33.50	-29.91
-0.75	33.65	-29.61
-0.75	33.80	-29.31
-0.60	34.39	-27.96
-0.45	34.84	-27.07
-0.30	35.14	-26.32
0.00	35.44	-25.42
0.30	35.59	-24.82
0.45	35.74	-24.37
0.30	35.89	-23.78
0.30	36.04	-23.33
0.30	36.04	-23.03
0.30	36.04	-22.73
0.30	36.04	-22.58
0.30	36.04	-22.43
0.75	36.49	-21.53
1.05	36.79	-20.79
1.35	37.09	-20.19
1.50	37.23	-19.74
1.64	37.38	-19.44
2.09	37.23	-18.84
2.54	37.23	-18.39
2.84	37.23	-18.09
3.59	36.79	-17.79
4.19	36.49	-17.50
4.64	36.34	-17.35
4.93	36.19	-17.20
5.23	36.04	-17.05
5.38	35.89	-17.05
5.53	36.64	-16.30
5.68	37.23	-15.70
5.83	37.68	-15.25
6.58	37.68	-14.51
7.03	37.68	-14.06
7.48	37.68	-13.61
7.93	37.83	-12.86
8.37	37.98	-12.41
8.67	37.98	-11.96
8.82	37.98	-11.6
13.76	35.14	-13.76
17.65	32.60	-15.85
20.64	30.80	-17.50
22.88	29.46	-18.69
24.23	28.41	-19.74
25.27	27.51	-20.49
26.02	26.92	-21.08
26.62	26.47	-21.53
27.07	26.17	-21.83
27.37	25.87	-22.13
27.37	25.72	-22.73
27.37	25.57	-23.18
27.37	25.57	-23.48
27.66	25.27	-24.23
27.96	25.12	-24.67
27.96	24.82	-25.27
27.96	24.67	-25.72
27.96	24.52	-26.02
27.96	24.37	-26.32
27.96	24.23	-26.47
27.96	24.23	-26.62
27.66	24.23	-27.22
27.51	24.23	-27.66
27.37	24.23	-28.11
27.37	24.23	-28.86
27.37	24.23	-29.46
27.37	24.23	-29.91
27.37	23.78	-30.51
27.37	23.48	-30.95
26.47	23.48	-31.40
25.87	23.48	-31.70
25.42	23.48	-32.00
24.97	23.48	-32.15
24.67	23.03	-33.05
24.37	22.73	-33.65
24.08	23.03	-34.24
23.78	23.18	-34.69
23.63	23.33	-35.14
23.33	22.73	-35.89
23.03	22.28	-36.49
22.88	21.98	-36.94
22.43	21.68	-37.09
22.13	21.53	-37.23
21.83	21.38	-37.23
21.68	21.23	-37.23
21.53	21.08	-37.23
21.38	21.08	-37.23
20.79	20.94	-37.83
20.34	20.94	-38.28
20.34	20.79	-38.58
20.34	20.64	-39.33
20.34	20.64	-39.93
19.89	20.04	-40.38
19.59	19.59	-40.67
19.44	19.14	-40.97
19.29	18.84	-41.12
19.14	18.69	-41.27
18.99	18.54	-41.42
17.94	18.24	-41.72
17.20	17.94	-42.02
16.60	17.79	-42.17
16.45	17.50	-42.92
16.30	17.35	-43.52
16.30	17.20	-43.96
16.00	17.05	-44.26
15.85	16.90	-44.41
15.70	16.90	-44.56
15.55	16.90	-44.71
15.55	16.90	-44.86
14.65	16.90	-44.86
13.91	16.90	-45.76
13.46	16.90	-46.36
12.41	16.75	-46.66
11.66	16.60	-46.81
11.07	16.45	-46.95
10.62	16.45	-47.40
10.32	16.45	-47.70
10.02	16.45	-48.00
9.87	16.45	-48.15
9.72	16.45	-48.30
9.57	16.45	-48.45
8.67	15.70	-48.45
7.93	15.10	-48.45
7.48	14.65	-48.45
6.28	14.51	-48.90
5.38	14.51	-49.35
4.79	14.51	-49.65
4.34	14.51	-49.95
4.04	14.51	-50.09
3.59	14.06	-50.24
3.14	13.61	-50.24
2.84	13.31	-50.24
2.39	13.01	-50.84
1.94	12.86	-51.29
1.64	12.71	-51.59
0.75	12.71	-51.44
0.15	12.71	-51.29
-0.30	12.71	-51.14
-1.20	12.41	-51.29
-1.94	12.26	-51.44
-2.54	12.11	-51.44
-3.29	11.22	-51.74
-3.74	10.47	-51.89
-4.19	10.02	-52.04
-4.49	9.57	-52.19
-4.64	9.27	-52.34
-4.79	9.12	-52.34
-5.83	8.97	-51.89
-6.58	8.82	-51.59
-7.18	8.67	-51.44
-8.52	8.67	-51.59
-9.42	8.67	-51.74
-10.17	8.52	-51.44
-10.77	8.37	-51.29
-11.22	8.37	-51.14
-11.51	8.37	-50.99
-11.81	8.37	-50.84
-11.96	8.37	-50.84
-13.76	7.63	-50.39
-15.10	7.03	-49.95
-16.00	6.58	-49.65
-17.05	5.83	-49.35
-17.79	5.23	-49.05
-18.39	4.79	-48.90
-19.14	4.49	-49.05
-19.74	4.19	-49.20
-20.19	4.04	-49.20
-20.49	3.89	-49.20
-20.79	3.74	-49.20
-20.94	3.74	-49.20
-22.43	2.84	-48.60
-23.63	2.09	-48.15
-24.52	1.64	-47.85
-25.27	1.20	-47.40
-25.87	0.75	-46.95
-26.32	-0.15	-46.21
-26.62	-0.75	-45.61
-26.92	-1.20	-45.16
-27.07	-1.50	-44.86
-27.22	-1.79	-44.56
-27.37	-1.94	-44.41
-28.71	-2.69	-43.96
-29.61	-3.29	-43.66
-30.36	-3.74	-43.37
-30.95	-4.49	-43.37
-31.40	-5.08	-43.37
-31.85	-5.53	-43.37
-32.60	-5.98	-42.62
-33.20	-6.28	-42.17
-33.65	-6.58	-41.72
-33.94	-6.73	-41.42
-34.24	-6.88	-41.27
-34.39	-7.03	-41.12
-35.29	-8.08	-40.23
-35.89	-8.82	-39.63
-36.94	-9.42	-38.73
-37.68	-9.87	-37.98
-38.28	-10.17	-37.53
-38.88	-10.32	-36.79
-39.33	-10.47	-36.19
-39.63	-10.47	-35.74
-40.38	-10.92	-34.99
-40.97	-11.36	-34.54
-41.42	-11.66	-34.09
-41.72	-11.81	-33.80
-41.87	-11.96	-33.65
-42.02	-12.11	-33.50
-42.17	-13.01	-32.45
-42.32	-13.76	-31.70
-42.47	-14.36	-30.95
-42.62	-14.80	-30.51
-42.62	-15.25	-30.06
-42.32	-16.15	-29.16
-42.17	-16.75	-28.41
-42.02	-17.20	-27.96
-41.87	-17.50	-27.51
-41.87	-17.79	-27.22
-41.87	-17.94	-27.07
-42.02	-18.69	-26.62
-42.17	-19.29	-26.32
-42.32	-19.74	-26.02
-42.32	-20.64	-25.27
-42.32	-21.23	-24.67
-42.32	-21.68	-24.23
-42.32	-22.58	-23.63
-42.32	-23.18	-23.18
-42.32	-23.63	-22.88
-42.32	-24.08	-22.58
-42.32	-24.37	-22.43
-42.32	-25.12	-21.53
-42.32	-25.72	-20.94
-42.32	-26.17	-20.49
-42.32	-26.62	-19.89
-42.32	-26.92	-19.44
-42.32	-27.22	-18.99
-42.62	-28.11	-18.84
-42.77	-28.71	-18.69
-42.92	-29.16	-18.54
-43.07	-29.46	-18.39
-43.07	-29.76	-18.39
-43.07	-29.91	-18.39
-42.47	-31.10	-17.65
-42.02	-32.00	-17.05
-41.27	-32.75	-16.60
-40.67	-33.35	-16.30
-40.23	-33.80	-16.00
-39.93	-34.54	-16.00
-39.63	-35.14	-16.00
-39.48	-35.59	-16.00
-39.33	-35.89	-16.00
-39.18	-36.19	-16.00
-39.03	-36.34	-16.00
38.28	-36.94	-15.70
-27.66	-41.57	-17.20
-19.74	-45.01	-18.24
-13.76	-47.70	-18.99
-9.27	-49.35	-20.49
-5.98	-50.54	-21.53
-3.44	-51.44	-22.28
-1.64	-52.19	-22.88
-0.30	-52.79	-23.33
0.75	-53.24	-23.63
2.54	-53.09	-23.48
3.89	-52.94	-23.33
5.08	-52.94	-23.33
5.98	-52.94	-23.33
6.73	-52.94	-23.33
7.63	-52.64	-23.78
8.37	-52.34	-24.23
8.82	-52.19	-24.52
9.27	-52.04	-24.67
9.57	-51.89	-24.82
9.72	-51.74	-24.97
10.32	-51.14	-25.27
10.77	-50.69	-25.42
11.07	-50.39	-25.57
11.22	-50.24	-25.87
11.36	-50.09	-26.17
11.36	-50.09	-26.32
11.81	-49.65	-26.32
12.26	-49.35	-26.32
12.56	-49.05	-26.32
12.71	-48.90	-26.32
12.86	-48.75	-26.32
13.76	-48.30	-27.22
14.51	-48.00	-27.96
14.95	-47.70	-28.56
15.55	-47.10	-29.31
16.00	-46.66	-29.76
16.30	-46.36	-30.21
16.75	-45.91	-30.95
17.05	-45.61	-31.55
17.20	-45.46	-32.00
17.35	-45.31	-32.30
17.50	-45.16	-32.60
17.65	-45.01	-32.75
18.09	-44.26	-33.94
18.39	-43.66	-34.84
18.69	-42.62	-35.29
18.84	-41.87	-35.59
18.99	-41.27	-35.89
19.44	-40.23	-36.64
19.74	-39.48	-37.09
20.04	-38.88	-37.53
20.19	-38.43	-37.83
20.34	-38.13	-37.98
20.49	-37.83	-38.13
20.49	-36.64	-39.18
20.49	-35.74	-40.08
20.49	-34.99	-40.67
21.08	-33.65	-41.42
21.53	-32.75	-41.87
21.83	-32.00	-42.32
22.13	-31.25	-42.92
22.43	-30.66	-43.37
22.58	-29.76	-43.66
22.73	-29.01	-43.81
22.88	-28.41	-43.96
23.18	-27.96	-44.56
23.48	-27.51	-45.01
23.63	-27.22	-45.31
24.23	-26.47	-45.46
24.67	-25.87	-45.61
24.97	-25.42	-45.61
24.97	-24.97	-45.61
24.97	-24.52	-45.61
24.97	-24.23	-45.61
24.82	-23.48	-45.46
24.67	-22.88	-45.31
24.67	-22.43	-45.16
24.67	-22.13	-45.01
24.67	-21.83	-45.01
24.52	-20.94	-45.61
24.37	-20.34	-46.06
24.23	-19.89	-46.51
24.67	-19.29	-46.36
24.97	-18.84	-46.21
25.27	-18.39	-46.06
25.42	-17.35	-46.36
25.42	-16.60	-46.66
25.42	-16.00	-46.81
25.42	-15.55	-46.95
25.42	-15.25	-47.10
25.42	-14.95	-47.25
25.12	-14.06	-47.70
24.82	-13.46	-48.00
24.67	-13.01	-48.15
24.82	-12.86	-48.00
24.97	-12.71	-47.85
24.97	-11.36	-47.70
24.97	-10.47	-47.55
24.97	-9.72	-47.40
24.97	-9.12	-47.40
24.97	-8.67	-47.40
24.97	-8.37	-47.40
24.82	-7.93	-47.70
24.67	-7.63	-48.00
24.67	-7.33	-48.15
24.52	-6.58	-48.30
24.37	-6.13	-48.30
24.37	-5.68	-48.30
24.52	-5.68	-48.30
24.67	-5.68	-48.30
24.82	-5.68	-48.30
24.82	-5.68	-48.30
24.82	-5.68	-48.30
24.82	-5.68	-48.30
24.82	-4.34	-48.15
24.82	-3.29	-48.15
24.52	-2.09	-48.15
24.23	-1.20	-48.15
24.08	-0.45	-48.15
23.63	0.30	-48.15
23.33	0.90	-48.15
23.03	1.35	-48.15
22.58	2.24	-48.30
22.28	2.84	-48.30
21.98	3.29	-48.30
21.53	3.74	-48.60
21.23	4.19	-48.75
20.94	4.49	-48.90
20.79	5.53	-48.90
20.64	6.28	-48.90
20.49	6.88	-48.90
20.34	7.78	-48.75
20.19	8.37	-48.75
20.04	8.82	-48.75
19.44	9.87	-48.15
18.99	10.62	-47.70
18.69	11.22	-47.40
18.54	11.66	-47.10
18.39	11.96	-46.95
17.65	13.16	-46.36
17.05	14.06	-45.91
16.60	14.80	-45.61
16.45	15.70	-44.86
16.30	16.45	-44.41
16.30	16.90	-43.96
15.70	18.09	-43.37
15.25	18.99	-42.92
14.95	19.59	-42.62
14.65	20.04	-42.32
14.51	20.34	-42.17
14.36	20.64	-42.02
13.91	21.83	-41.42
13.61	22.73	-40.97
13.46	23.33	-40.52
12.86	24.08	-39.63
12.41	24.67	-38.88
11.81	25.42	-38.13
11.36	26.02	-37.53
11.07	26.47	-37.09
10.92	26.77	-36.79
10.77	26.92	-36.49
10.62	27.07	-36.34
10.17	27.81	-35.74
9.72	28.41	-35.29
9.42	28.86	-34.99
8.67	29.46	-34.84
8.08	29.91	-34.69
7.63	30.21	-34.54
6.88	30.21	-33.65
6.43	30.21	-33.05
5.98	30.21	-32.60
5.68	30.21	-32.30
5.53	30.21	-32.00
5.38	30.21	-31.85
4.64	31.10	-31.25
4.04	31.85	-30.80
3.59	32.45	-30.51
2.84	33.05	-29.76
2.24	33.50	-29.16
1.94	34.09	-28.71
1.79	34.54	-28.26
1.64	34.84	-27.96
1.50	35.14	-27.81
1.35	35.29	-27.66
1.35	35.44	-27.51
0.15	36.04	-26.32
-0.75	36.49	-25.42
-1.50	36.79	-24.82
-2.24	36.94	-23.63
-2.69	37.09	-22.73
-3.14	37.23	-21.98
-3.89	37.23	-20.79
-4.49	37.23	-19.89
-4.93	37.23	-19.14
-5.38	37.09	-18.54
-5.68	36.94	-18.09
-5.83	36.79	-17.79
-5.98	36.79	-17.50
-6.13	36.79	-17.35
-6.28	36.79	-17.20
-6.73	36.79	-16.15
-7.03	36.79	-15.40
-7.63	36.94	-14.51
-8.08	37.09	-13.91
-8.37	37.23	-13.46
-8.97	37.23	-12.41
-9.42	37.23	-11.66
-9.72	37.23	-11.07
-10.02	37.23	-10.62
-10.17	37.23	-10.32
-10.32	37.23	-10.17
-10.32	36.79	-9.42
-10.32	36.4	-8.82
-12.11	31.70	0.15
-13.46	28.11	6.88
-14.51	25.42	11.81
-15.25	23.48	15.55
-15.85	21.98	18.39
-16.30	20.94	20.49
-16.60	20.04	21.98
-16.75	19.44	23.18
-16.90	19.14	24.08
-17.05	18.84	24.67
-16.75	18.09	25.12
-16.45	17.65	25.72
-16.30	17.20	26.17
-16.15	16.90	26.47
-16.00	16.75	26.77
-15.85	16.60	26.92
-15.85	15.85	27.51
-15.85	15.25	27.96
-15.85	14.80	28.41
-15.55	14.51	29.01
-15.25	14.21	29.46
-15.10	14.06	29.76
-14.65	13.91	30.21
-14.21	13.76	30.51
-13.91	13.61	30.80
-13.31	13.31	30.51
-12.86	13.01	30.21
-12.56	12.86	30.06
-12.26	12.56	29.91
-11.96	12.41	29.76
-12.11	12.71	29.76
-12.26	13.01	30.06
-12.41	13.16	30.21
-12.26	12.86	30.66
-12.11	12.56	30.95
-11.96	12.41	31.25
-11.51	11.81	31.70
-11.07	11.36	32.00
-10.77	10.92	32.15
-10.62	10.62	32.30
-10.47	10.47	32.45
-10.32	10.32	32.60
-9.87	10.32	32.90
-9.57	10.32	33.05
-9.42	10.32	33.20
-9.12	10.32	33.35
-8.82	10.32	33.50
-7.93	10.32	33.65
-7.18	10.47	33.94
-6.58	10.62	34.09
-6.13	10.77	34.24
-5.83	10.77	34.39
-5.68	10.77	34.39
-5.38	10.62	34.09
-5.23	10.47	33.94
-5.08	10.32	33.80
-4.79	10.47	33.65
-4.49	10.62	33.50
-4.34	10.62	33.35
-4.04	10.62	33.35
-3.89	10.62	33.35
-3.74	10.62	33.35
-3.59	10.62	33.35
-3.44	10.62	33.35
-3.44	10.62	33.35
-2.54	11.66	32.75
-1.79	12.41	32.30
-1.35	13.01	32.00
-0.45	13.76	32.00
0.30	14.36	32.00
0.75	14.80	32.00
1.50	15.40	31.25
2.09	15.85	30.66
2.54	16.15	30.21
2.84	16.45	29.91
3.14	16.60	29.61
4.64	17.35	28.56
5.68	17.94	27.81
6.58	18.39	27.22
7.03	18.84	26.77
7.33	19.14	26.47
7.63	19.29	26.32
7.78	19.74	26.02
7.93	20.04	25.87
8.08	20.34	25.72
8.08	20.49	25.57
8.08	20.64	25.57
8.08	20.79	25.57
8.22	21.23	25.27
8.22	21.68	25.12
8.22	21.98	24.97
8.67	22.28	24.97
8.97	22.43	24.97
9.12	22.58	24.97
9.72	22.73	24.37
10.17	22.73	23.93
10.47	22.73	23.63
10.77	23.03	23.33
11.07	23.18	23.18
11.22	23.33	23.03
11.36	23.48	22.88
11.51	23.63	22.88
11.81	24.08	21.83
12.11	24.37	21.08
12.26	24.52	20.49
12.26	24.82	20.34
12.26	24.97	20.19
12.26	25.12	20.19
12.11	25.42	19.89
11.96	25.72	19.59
11.81	25.87	19.44
11.81	26.02	19.29
11.81	26.17	19.14
11.81	26.17	18.99
11.96	26.17	18.09
12.11	26.17	17.50
12.26	26.17	17.05
12.41	26.92	16.60
12.56	27.51	16.30
12.26	28.26	16.00
12.11	28.86	15.85
11.96	29.31	15.70
11.81	29.61	15.55
11.66	29.91	15.40
11.66	30.06	15.40
11.66	30.80	14.36
11.66	31.40	13.61
11.66	31.85	13.01
12.11	32.30	11.96
12.56	32.75	11.07
12.86	33.05	10.47
12.56	33.65	9.27
12.26	34.09	8.37
12.11	34.39	7.78
11.96	34.69	7.33
11.81	34.84	7.03
11.81	34.99	6.73
11.96	35.29	5.53
11.96	35.59	4.64
11.96	35.74	3.89
11.07	35.89	3.44
10.47	36.04	3.14
9.87	36.49	1.94
9.42	36.79	1.05
9.12	36.94	0.45
8.82	37.09	0.00
8.67	37.23	-0.30
8.52	37.38	-0.60
8.22	37.38	-1.05
7.93	37.38	-1.50
7.78	37.38	-1.79
7.63	37.98	-2.99
7.48	38.43	-3.89
7.33	38.73	-4.49
6.58	38.43	-5.23
6.13	38.28	-5.83
5.68	38.13	-6.28
5.38	38.28	-6.73
5.08	38.43	-7.03
4.93	38.58	-7.18
4.34	38.73	-8.22
3.89	38.88	-8.97
3.59	39.03	-9.57
2.84	39.18	-10.47
2.24	39.33	-11.22
1.79	39.48	-11.66
1.64	39.18	-12.26
1.50	38.88	-12.71
1.35	38.73	-13.16
0.90	38.58	-14.51
0.60	38.43	-15.40
0.30	38.28	-16.15
